,complex_id,complex_nm_old,complex_nm,trains_old,trains,station_ct,bcode,stop_lat,stop_lon,tot2007,tot2008,tot2009,tot2010,tot2011,tot2012,tot2013,tot2014,tot2015,tot2016,tot2017,tot2018,avwkdy07,avwkdy08,avwkdy09,avwkdy10,avwkdy11,avwkdy12,avwkdy13,avwkdy14,avwkdy15,avwkdy16,avwkdy17,avwkdy18,avwken07,avwken08,avwken09,avwken10,avwken11,avwken12,avwken13,avwken14,avwken15,avwken16,avwken17,avwken18,srv_notes,unique_id
334,mn109,Rector St,Rector St,1,1,1.0,36061.0,40.707513,-74.013783,1992921.0,2281857.0,2331905.0,2366733.0,2636681.0,3055453.0,3398383.0,3393420.0,3042815.0,2805381.0,2861772.0,2764454.0,7386.0,8072.0,7983.0,8165.0,8902.0,10065.0,11323.0,10869.0,10625.0,9788.0,9453.0,9005.0,2082.0,4008.0,5463.0,5285.0,6852.0,9776.0,9328.0,11503.0,6098.0,5566.0,8509.0,8725.0,,Rector St_3398383.0
335,mn110,Rector St,Rector St,R W,R W,1.0,36061.0,40.70722,-74.013342,3023850.0,3051759.0,2662135.0,2463933.0,2413512.0,2053706.0,1524110.0,1116833.0,1896968.0,2038348.0,2213971.0,2154295.0,10296.0,10479.0,9487.0,8588.0,8083.0,6912.0,5362.0,4127.0,6157.0,6524.0,7092.0,7185.0,7443.0,6937.0,4427.0,5276.0,6669.0,5985.0,2917.0,1252.0,6066.0,6972.0,7654.0,6003.0,x,Rector St_1524110.0
336,mn111,Roosevelt Island,Roosevelt Island,F,F ,1.0,36061.0,40.759145,-73.95326,1874023.0,1929468.0,1875228.0,2580003.0,2114468.0,2026567.0,1948925.0,1870476.0,1966493.0,2110471.0,2361627.0,2269432.0,5871.0,6071.0,5816.0,7870.0,6576.0,6430.0,6321.0,5998.0,6197.0,6630.0,7354.0,7153.0,6861.0,6811.0,7210.0,10621.0,8135.0,7571.0,6123.0,6200.0,7100.0,7677.0,9005.0,8135.0,,Roosevelt Island_1948925.0
337,mn112,South Ferry /Whitehall St,South Ferry /Whitehall St,1 R W,1 R W,2.0,36061.0,40.702068,-74.013664,8211970.0,8658540.0,8823138.0,8807719.0,9073709.0,8123655.0,6192660.0,7116897.0,8750364.0,9009136.0,10205836.0,10275268.0,28007.0,28948.0,29284.0,29014.0,29583.0,26576.0,20405.0,23017.0,28809.0,29534.0,33019.0,33797.0,19702.0,22861.0,24550.0,25871.0,28410.0,26929.0,17996.0,22932.0,25555.0,26858.0,33326.0,30605.0,x,South Ferry /Whitehall St_6192660.0
338,mn113,Spring St,Spring St,6,6,1.0,36061.0,40.722301,-73.997141,3605195.0,3735740.0,3539095.0,3727534.0,3887184.0,3999949.0,4123703.0,4169799.0,3804403.0,3792870.0,3701740.0,3654673.0,10509.0,10877.0,10603.0,11132.0,11729.0,12153.0,12257.0,12327.0,11543.0,11390.0,11019.0,10822.0,17260.0,17717.0,15447.0,16555.0,16949.0,17778.0,18557.0,19054.0,15934.0,16329.0,16643.0,16649.0,,Spring St_4123703.0
339,mn114,Spring St,Spring St,C E,C E,1.0,36061.0,40.726227,-74.003739,3319086.0,3399017.0,3223654.0,3301437.0,3589809.0,3718956.0,3874428.0,3965206.0,3782314.0,3744702.0,3637863.0,3853792.0,11101.0,11488.0,10893.0,11249.0,12097.0,12604.0,13136.0,13319.0,12914.0,12775.0,12360.0,13054.0,9189.0,8614.0,8355.0,8179.0,9562.0,10489.0,9874.0,10639.0,9150.0,8974.0,9190.0,9871.0,,Spring St_3874428.0
340,mn115,Times Sq-42 St /42 St,Times Sq-42 St /42 St,1 2 3 7 A C E N Q R S W,N Q R W S 1 2 3 7 A C E,5.0,36061.0,40.755983,-73.986229,58506230.0,60880668.0,58099313.0,58422597.0,60604822.0,62069437.0,63617614.0,65948730.0,66359208.0,64531511.0,64815739.0,65060656.0,181992.0,189506.0,181224.0,182170.0,189426.0,195464.0,197696.0,204908.0,206247.0,202363.0,203545.0,204017.0,223052.0,227667.0,217730.0,220521.0,228807.0,239674.0,242742.0,251718.0,253004.0,234830.0,239225.0,240645.0,,Times Sq-42 St /42 St_63617614.0
341,mn116,Wall St,Wall St,2 3,2 3,1.0,36061.0,40.706821,-74.0091,7141634.0,7210267.0,7103567.0,6919577.0,7016078.0,7034940.0,7473489.0,7845023.0,7650853.0,7689447.0,6935020.0,6452733.0,26579.0,26852.0,26090.0,25371.0,25559.0,25682.0,26706.0,28075.0,27242.0,27291.0,26022.0,23968.0,7033.0,6499.0,8586.0,8760.0,9611.0,11514.0,12562.0,12869.0,13262.0,13671.0,6268.0,6662.0,,Wall St_7473489.0
342,mn117,Wall St,Wall St,4 5,4 5,1.0,36061.0,40.707557,-74.011862,6389005.0,6554082.0,6333204.0,6393591.0,6526692.0,6658687.0,7231884.0,7437325.0,6708745.0,6148384.0,5704122.0,5646207.0,23107.0,23357.0,22358.0,22551.0,22986.0,23992.0,25078.0,25619.0,23595.0,22211.0,20420.0,19745.0,9428.0,10807.0,11857.0,12254.0,12756.0,12233.0,15682.0,16810.0,12913.0,8953.0,9579.0,11423.0,,Wall St_7231884.0
343,mn118,West 4 St-Washington Sq,West 4 St-Washington Sq,A B C D E F M,A B C D E F M,1.0,36061.0,40.732338,-74.000495,12249863.0,12587648.0,12297799.0,12295023.0,12506322.0,12727443.0,13533369.0,13942101.0,14147148.0,13955067.0,13849130.0,13446383.0,36879.0,38018.0,37304.0,37175.0,37873.0,39157.0,40798.0,41968.0,42760.0,42755.0,41835.0,40666.0,53032.0,53101.0,51696.0,52758.0,54015.0,54177.0,58299.0,60412.0,60441.0,56440.0,59543.0,57400.0,,West 4 St-Washington Sq_13533369.0
344,qn001,103 St-Corona Plaza,103 St-Corona Plaza,7,7,1.0,36081.0,40.749865,-73.8627,5396217.0,5893000.0,5733398.0,5831332.0,6095306.0,6130376.0,6314870.0,6464627.0,6527196.0,6504644.0,6498237.0,6319564.0,16352.0,18021.0,17627.0,17751.0,18583.0,18984.0,19216.0,19814.0,20044.0,20282.0,20101.0,19682.0,22650.0,23530.0,22675.0,24002.0,25330.0,25246.0,26098.0,25974.0,26056.0,24283.0,25432.0,23972.0,,103 St-Corona Plaza_6314870.0
345,qn002,104 St,104 St,A,A ,1.0,36081.0,40.681711,-73.837683,534166.0,550019.0,510620.0,503835.0,523212.0,507774.0,516000.0,388144.0,538400.0,626547.0,560309.0,548871.0,1808.0,1827.0,1715.0,1693.0,1751.0,1725.0,1736.0,1333.0,1890.0,2189.0,1900.0,1841.0,1358.0,1524.0,1348.0,1336.0,1434.0,1401.0,1350.0,887.0,1014.0,1232.0,1425.0,1470.0,x,104 St_516000.0
346,qn003,104 St,104 St,J Z,J Z,1.0,36081.0,40.695178,-73.84433,722113.0,765115.0,771323.0,760419.0,782115.0,755193.0,779537.0,827890.0,841545.0,850903.0,502541.0,456765.0,2388.0,2509.0,2498.0,2527.0,2558.0,2553.0,2575.0,2659.0,2710.0,2758.0,1727.0,1587.0,2076.0,2252.0,2459.0,2148.0,2416.0,2108.0,2251.0,2763.0,2774.0,2686.0,1123.0,951.0,,104 St_779537.0
347,qn004,111 St,111 St,7,7,1.0,36081.0,40.75173,-73.855334,3293751.0,3398514.0,3417102.0,3457250.0,3494533.0,3473313.0,3607926.0,3659225.0,3699843.0,3753756.0,3721445.0,3608389.0,9725.0,10381.0,10366.0,10457.0,10593.0,10655.0,10914.0,11091.0,11198.0,11421.0,11384.0,11091.0,15066.0,13585.0,14181.0,14531.0,14791.0,14741.0,15183.0,15279.0,15536.0,15324.0,15140.0,14376.0,,111 St_3607926.0
348,qn005,111 St,111 St,A,A ,1.0,36081.0,40.684331,-73.832163,784560.0,823229.0,783299.0,771073.0,798886.0,796622.0,795820.0,802831.0,767647.0,561857.0,748813.0,762641.0,2678.0,2770.0,2666.0,2618.0,2711.0,2728.0,2718.0,2815.0,2727.0,1947.0,2571.0,2596.0,1888.0,2116.0,1909.0,1930.0,2017.0,2102.0,1902.0,1558.0,1303.0,1192.0,1754.0,1872.0,x,111 St_795820.0
349,qn006,111 St,111 St,J,J ,1.0,36081.0,40.697418,-73.836345,766667.0,788314.0,790197.0,781872.0,805590.0,764882.0,780300.0,802275.0,812055.0,805255.0,948885.0,801639.0,2588.0,2637.0,2607.0,2650.0,2683.0,2613.0,2605.0,2596.0,2627.0,2607.0,3235.0,2819.0,1967.0,2086.0,2308.0,1976.0,2262.0,2021.0,2130.0,2594.0,2630.0,2566.0,2296.0,1523.0,,111 St_780300.0
350,qn007,121 St,121 St,J Z,J Z,1.0,36081.0,40.700492,-73.828294,569945.0,618089.0,651821.0,663832.0,694567.0,664855.0,688985.0,766469.0,788674.0,794687.0,337075.0,391696.0,1876.0,2021.0,2091.0,2176.0,2248.0,2218.0,2222.0,2397.0,2462.0,2500.0,1135.0,1354.0,1677.0,1843.0,2173.0,2000.0,2249.0,1991.0,2249.0,2861.0,2973.0,2872.0,858.0,849.0,,121 St_688985.0
351,qn008,169 St,169 St,F,F ,1.0,36081.0,40.71047,-73.793604,2477996.0,2609045.0,2607968.0,2679080.0,2781001.0,2759602.0,2834112.0,2854274.0,2858542.0,2787763.0,2629975.0,2497336.0,7999.0,8416.0,8412.0,8600.0,8949.0,8944.0,9042.0,9106.0,9138.0,9016.0,8671.0,8109.0,8129.0,8411.0,8530.0,9004.0,9343.0,9576.0,9758.0,9811.0,9757.0,8924.0,7789.0,7944.0,,169 St_2834112.0
352,qn009,21 St,21 St,G,G ,1.0,36081.0,40.744065,-73.949724,300359.0,315835.0,333612.0,319984.0,364597.0,469173.0,422616.0,427353.0,533529.0,580065.0,598061.0,550464.0,959.0,1001.0,1015.0,1050.0,1123.0,1478.0,1309.0,1265.0,1564.0,1735.0,1863.0,1757.0,1028.0,1097.0,1391.0,983.0,1490.0,1841.0,1636.0,1958.0,2488.0,2528.0,2252.0,1850.0,x,21 St_422616.0
353,qn010,21 St-Queensbridge,21 St-Queensbridge,F,F ,1.0,36081.0,40.754203,-73.942836,2156028.0,2237998.0,2354997.0,2653708.0,2707275.0,2654261.0,2631860.0,2683624.0,2884831.0,3009540.0,3157675.0,3340366.0,7065.0,7374.0,7602.0,8365.0,8678.0,8749.0,8761.0,8914.0,9447.0,9779.0,10209.0,10840.0,6515.0,6410.0,7659.0,9605.0,9202.0,8532.0,7288.0,7510.0,8754.0,9460.0,10350.0,10606.0,,21 St-Queensbridge_2631860.0
354,qn011,30 Av,30 Av,N W,N W,1.0,36081.0,40.766779,-73.921479,4335014.0,4445528.0,4311747.0,4459345.0,4340888.0,4622323.0,4776709.0,4808350.0,4745260.0,4694548.0,3437709.0,2373721.0,13433.0,13781.0,13430.0,13791.0,13774.0,14515.0,14802.0,14897.0,14771.0,14739.0,11381.0,8286.0,16834.0,16950.0,16333.0,17467.0,15563.0,18212.0,18570.0,18683.0,18131.0,17197.0,10161.0,4773.0,,30 Av_4776709.0
355,qn012,33 St-Rawson St,33 St-Rawson St,7,7,1.0,36081.0,40.744587,-73.930997,3433896.0,3584119.0,3649228.0,3729133.0,3707015.0,3752701.0,3899003.0,3892589.0,3712153.0,3636632.0,3402610.0,3031465.0,12734.0,13147.0,13405.0,13660.0,13587.0,13985.0,14246.0,14256.0,13604.0,13302.0,12429.0,11029.0,3721.0,4254.0,4485.0,4996.0,4772.0,4920.0,5153.0,4964.0,4690.0,4650.0,4682.0,4223.0,,33 St-Rawson St_3899003.0
356,qn013,36 Av,36 Av,N W,N W,1.0,36081.0,40.756804,-73.929575,2297693.0,2359911.0,2290524.0,2354426.0,2246477.0,2412794.0,2462645.0,2439630.0,2394564.0,2343925.0,1677211.0,1446827.0,7193.0,7395.0,7187.0,7352.0,7194.0,7669.0,7688.0,7577.0,7447.0,7347.0,5525.0,5073.0,8566.0,8610.0,8416.0,8899.0,7743.0,9088.0,9308.0,9385.0,9180.0,8650.0,5084.0,2811.0,,36 Av_2462645.0
357,qn014,36 St,36 St,M R,M R,1.0,36081.0,40.752039,-73.928781,928673.0,962391.0,1060569.0,1128415.0,1238985.0,1257059.0,1278109.0,1307054.0,1339754.0,1355271.0,1362430.0,1513330.0,3262.0,3354.0,3743.0,4003.0,4340.0,4502.0,4540.0,4597.0,4733.0,4776.0,4786.0,5177.0,1826.0,1949.0,1989.0,2085.0,2525.0,2454.0,2269.0,2525.0,2499.0,2545.0,2705.0,3615.0,,36 St_1278109.0
358,qn015,39 Av,,,N W,1.0,36081.0,40.752882,-73.932755,652674.0,698572.0,789295.0,868691.0,823763.0,930291.0,,,,,,,2110.0,2269.0,2562.0,2833.0,2768.0,3044.0,,,,,,,2130.0,2184.0,2515.0,2726.0,2226.0,3110.0,,,,,,,,39 Av_1012381.0
359,qn016,40 St-Lowery St,40 St-Lowery St,7,7,1.0,36081.0,40.743781,-73.924016,3238060.0,3364462.0,3276105.0,3370172.0,3378636.0,3393418.0,3483507.0,3496675.0,3421569.0,3399567.0,3261769.0,3048104.0,10513.0,10725.0,10433.0,10620.0,10751.0,10919.0,11100.0,11211.0,11053.0,11089.0,10624.0,9954.0,10366.0,11409.0,11324.0,12260.0,11926.0,12122.0,12069.0,11750.0,11090.0,10421.0,10309.0,9434.0,,40 St-Lowery St_3483507.0
360,qn017,46 St,46 St,M R,M R,1.0,36081.0,40.756312,-73.913333,3013452.0,3115423.0,2911842.0,2935729.0,2964965.0,2978233.0,3014082.0,3021219.0,2956981.0,2904517.0,2781811.0,2711011.0,9592.0,9860.0,9222.0,9246.0,9399.0,9482.0,9529.0,9608.0,9439.0,9362.0,9049.0,8752.0,10523.0,10943.0,10344.0,10741.0,10679.0,11137.0,10818.0,10555.0,10187.0,9461.0,8857.0,8893.0,,46 St_3014082.0
361,qn018,46 St-Bliss St,46 St-Bliss St,7,7,1.0,36081.0,40.743132,-73.918435,4489751.0,4706888.0,4643082.0,4704924.0,4683092.0,4638262.0,4734334.0,4695672.0,4593351.0,4541003.0,4303987.0,4058815.0,14145.0,14561.0,14273.0,14389.0,14479.0,14499.0,14656.0,14634.0,14413.0,14335.0,13614.0,12828.0,16373.0,17999.0,18419.0,19099.0,18496.0,18491.0,18380.0,17715.0,16827.0,16110.0,15447.0,14549.0,,46 St-Bliss St_4734334.0
362,qn019,52 St,52 St,7,7,1.0,36081.0,40.744149,-73.912549,2046013.0,2108716.0,2050269.0,2080234.0,2117202.0,2138307.0,2182725.0,2214115.0,2177884.0,2131770.0,2027659.0,1883246.0,6516.0,6614.0,6388.0,6440.0,6596.0,6748.0,6830.0,6951.0,6888.0,6795.0,6495.0,6001.0,7135.0,7637.0,7737.0,8083.0,8118.0,8221.0,8112.0,8108.0,7725.0,7252.0,6885.0,6524.0,,52 St_2182725.0
363,qn020,63 Dr-Rego Park,63 Dr-Rego Park,M R,M R,1.0,36081.0,40.729846,-73.861604,4666901.0,4690625.0,4455069.0,4660828.0,4891415.0,4998378.0,5129203.0,5272014.0,5244226.0,5219811.0,4991559.0,4769745.0,15068.0,15171.0,14395.0,14940.0,15557.0,16056.0,16334.0,16771.0,16770.0,16868.0,16323.0,15574.0,15255.0,14905.0,14448.0,15762.0,17333.0,17997.0,17836.0,18386.0,17915.0,16777.0,15512.0,14831.0,,63 Dr-Rego Park_5129203.0
364,qn021,65 St,65 St,M R,M R,1.0,36081.0,40.749669,-73.898453,1044744.0,1088018.0,1049810.0,1065702.0,1098734.0,1131591.0,1124823.0,1159576.0,1192281.0,1183534.0,1120703.0,1129031.0,3283.0,3409.0,3296.0,3313.0,3448.0,3551.0,3532.0,3647.0,3762.0,3747.0,3621.0,3601.0,3816.0,3965.0,3838.0,4072.0,4093.0,4453.0,4122.0,4223.0,4289.0,4144.0,3661.0,3890.0,,65 St_1124823.0
365,qn022,67 Av,67 Av,M R,M R,1.0,36081.0,40.726523,-73.852719,2760770.0,2841420.0,2791115.0,2757795.0,2791494.0,2770364.0,2818350.0,2851905.0,2853794.0,2807769.0,2695321.0,2592645.0,9283.0,9534.0,9317.0,9238.0,9333.0,9403.0,9475.0,9544.0,9548.0,9479.0,9181.0,8774.0,7309.0,7425.0,7680.0,7507.0,7744.0,7702.0,7467.0,7743.0,7778.0,7163.0,6692.0,6615.0,,67 Av_2818350.0
366,qn023,69 St,69 St,7,7,1.0,36081.0,40.746325,-73.896403,1603867.0,1615823.0,1618011.0,1696216.0,1649055.0,1647057.0,1671584.0,1685222.0,1629526.0,1643806.0,1602770.0,1510410.0,4853.0,4927.0,4878.0,5031.0,4984.0,5031.0,5085.0,5128.0,4988.0,5072.0,4973.0,4679.0,6755.0,6501.0,6858.0,7618.0,7061.0,7107.0,6901.0,6941.0,6557.0,6362.0,6186.0,5844.0,,69 St_1671584.0
367,qn024,74-Bway /Jackson Hts-Roosevelt Av,74-Bway /Jackson Hts-Roosevelt Av,7 E F M R,7 E F M R,2.0,36081.0,40.746644,-73.891338,15964663.0,16466572.0,16049407.0,16279556.0,16377496.0,16366669.0,16864938.0,17087795.0,17224537.0,17301839.0,17095073.0,16994358.0,47675.0,49156.0,48426.0,49216.0,49828.0,50194.0,50841.0,51285.0,51925.0,52296.0,52018.0,51766.0,70222.0,71606.0,68047.0,68745.0,68607.0,69688.0,71930.0,73919.0,73373.0,72305.0,70841.0,69953.0,,74-Bway /Jackson Hts-Roosevelt Av_16864938.0
368,qn025,75 Av,75 Av,E F,E F,1.0,36081.0,40.718331,-73.837324,1155358.0,1141477.0,1109370.0,1134336.0,1171380.0,1130707.0,1155836.0,1131705.0,1136305.0,1102600.0,994127.0,1019978.0,3752.0,3687.0,3595.0,3692.0,3811.0,3735.0,3763.0,3742.0,3756.0,3710.0,3365.0,3455.0,3685.0,3660.0,3566.0,3596.0,3761.0,3615.0,3647.0,3276.0,3307.0,2857.0,2554.0,2587.0,,75 Av_1155836.0
369,qn026,75 St-Elderts Ln,75 St-Elderts Ln,J Z,J Z,1.0,36081.0,40.691324,-73.867139,1082548.0,1138288.0,1146401.0,1102869.0,1128911.0,1107947.0,1138544.0,1172162.0,1196186.0,1187714.0,1069608.0,992267.0,3619.0,3758.0,3737.0,3686.0,3714.0,3757.0,3759.0,3777.0,3837.0,3837.0,3641.0,3464.0,2937.0,3244.0,3565.0,3020.0,3380.0,3046.0,3297.0,3854.0,4013.0,3816.0,2588.0,1995.0,,75 St-Elderts Ln_1138544.0
370,qn027,80 St,80 St,A,A ,1.0,36081.0,40.679371,-73.858992,1264255.0,1315559.0,1267343.0,1259783.0,1283827.0,1294099.0,1310413.0,1507116.0,1465264.0,1098234.0,1346296.0,1332047.0,4101.0,4303.0,4151.0,4101.0,4181.0,4253.0,4291.0,4664.0,4445.0,3574.0,4416.0,4316.0,4055.0,3947.0,3836.0,3960.0,4068.0,4212.0,3984.0,5915.0,6203.0,3405.0,4101.0,4285.0,x,80 St_1310413.0
371,qn028,82 St-Jackson Hts,82 St-Jackson Hts,7,7,1.0,36081.0,40.747659,-73.883697,5311181.0,5438796.0,5227935.0,5110694.0,5163208.0,5013810.0,5139172.0,5172595.0,5128506.0,5089971.0,5018542.0,4741470.0,16189.0,16666.0,16092.0,15575.0,15811.0,15582.0,15662.0,15899.0,15711.0,15765.0,15393.0,14626.0,21854.0,21540.0,20614.0,20955.0,21122.0,20374.0,21133.0,20557.0,20622.0,19491.0,20237.0,18651.0,,82 St-Jackson Hts_5139172.0
372,qn029,85 St-Forest Pkwy,85 St-Forest Pkwy,J,J ,1.0,36081.0,40.692435,-73.86001,1115695.0,1134066.0,1117772.0,1100059.0,1138842.0,1125639.0,1157863.0,1212661.0,1239793.0,1237770.0,1156600.0,1063133.0,3667.0,3693.0,3592.0,3643.0,3704.0,3776.0,3792.0,3860.0,3947.0,3968.0,3923.0,3699.0,3308.0,3461.0,3698.0,3151.0,3605.0,3279.0,3500.0,4207.0,4297.0,4113.0,2867.0,2193.0,,85 St-Forest Pkwy_1157863.0
373,qn030,88 St,88 St,A,A ,1.0,36081.0,40.679843,-73.85147,768436.0,812392.0,786807.0,790264.0,805054.0,792615.0,808822.0,613296.0,1011163.0,952251.0,880776.0,855851.0,2601.0,2708.0,2638.0,2648.0,2680.0,2677.0,2719.0,2065.0,3464.0,3221.0,2965.0,2835.0,1949.0,2204.0,2100.0,2130.0,2275.0,2257.0,2128.0,1599.0,2316.0,2386.0,2335.0,2462.0,x,88 St_808822.0
374,qn031,90 St-Elmhurst Av,90 St-Elmhurst Av,7,7,1.0,36081.0,40.748408,-73.876613,5486746.0,5671029.0,5456494.0,5482132.0,5480782.0,5428872.0,5513135.0,5480059.0,5489630.0,5471961.0,5460868.0,5245160.0,16598.0,17303.0,16618.0,16647.0,16679.0,16768.0,16743.0,16747.0,16814.0,16957.0,16848.0,16253.0,23102.0,22752.0,22324.0,22724.0,22874.0,22506.0,22890.0,22235.0,22079.0,20866.0,21543.0,20287.0,,90 St-Elmhurst Av_5513135.0
375,qn032,Aqueduct Racetrack,Aqueduct Racetrack,A,A ,1.0,36081.0,40.672095,-73.83592,29868.0,30535.0,27004.0,29644.0,54183.0,0.0,213601.0,630644.0,672734.0,676971.0,641464.0,732091.0,58.0,60.0,52.0,61.0,116.0,0.0,551.0,1597.0,1711.0,1739.0,1672.0,1901.0,272.0,272.0,249.0,251.0,461.0,0.0,1325.0,4054.0,4297.0,4211.0,3884.0,4521.0,x,Aqueduct Racetrack_213601.0
376,qn033,Aqueduct-North Conduit Av,Aqueduct-North Conduit Av,A,A ,1.0,36081.0,40.668234,-73.834058,268999.0,268814.0,249341.0,238119.0,474915.0,890505.0,698115.0,357399.0,365488.0,342494.0,309029.0,276067.0,895.0,889.0,830.0,791.0,1386.0,2430.0,1951.0,1122.0,1181.0,1125.0,1031.0,921.0,757.0,764.0,696.0,681.0,2229.0,5067.0,3627.0,1308.0,1185.0,1016.0,860.0,764.0,,Aqueduct-North Conduit Av_698115.0
377,qn034,Astoria Blvd,Astoria Blvd,N W,N W,1.0,36081.0,40.770258,-73.917843,3407485.0,3605708.0,3532735.0,3621730.0,3850546.0,3871213.0,3962838.0,3914637.0,3926062.0,3894399.0,3988480.0,4226298.0,10498.0,11146.0,10993.0,11173.0,11809.0,12127.0,12210.0,12209.0,12344.0,12358.0,13103.0,14425.0,13530.0,13899.0,13445.0,14319.0,15757.0,15354.0,15715.0,14815.0,14410.0,13659.0,12273.0,10175.0,,Astoria Blvd_3962838.0
378,qn035,Astoria-Ditmars Blvd,Astoria-Ditmars Blvd,N W,N W,1.0,36081.0,40.775036,-73.912034,5090254.0,5276352.0,5033498.0,5102415.0,5203409.0,5233305.0,5405084.0,5416919.0,5407027.0,5429314.0,5031462.0,4543854.0,16200.0,16748.0,16027.0,16148.0,16541.0,16777.0,17039.0,17178.0,17181.0,17345.0,16686.0,15663.0,17834.0,18343.0,17499.0,18325.0,18568.0,19077.0,19697.0,19227.0,19057.0,18533.0,14759.0,10218.0,,Astoria-Ditmars Blvd_5405084.0
379,qn036,Beach 105 St,Beach 105 St,A S,A S,1.0,36081.0,40.583209,-73.827559,78625.0,86044.0,58588.0,65802.0,80580.0,82088.0,48916.0,82980.0,99254.0,95469.0,97654.0,92852.0,264.0,282.0,191.0,208.0,255.0,253.0,141.0,260.0,305.0,289.0,278.0,261.0,206.0,252.0,173.0,182.0,271.0,325.0,229.0,297.0,374.0,396.0,462.0,434.0,x,Beach 105 St_48916.0
380,qn037,Beach 25 St,Beach 25 St,A,A ,1.0,36081.0,40.600066,-73.761353,519992.0,554927.0,502246.0,388387.0,501037.0,437602.0,267585.0,519843.0,570312.0,601116.0,582975.0,543839.0,1763.0,1871.0,1748.0,1329.0,1702.0,1494.0,904.0,1722.0,1861.0,1968.0,1925.0,1792.0,1287.0,1384.0,1022.0,902.0,1235.0,1163.0,674.0,1479.0,1753.0,1806.0,1699.0,1600.0,x,Beach 25 St_267585.0
381,qn038,Beach 36 St,Beach 36 St,A,A ,1.0,36081.0,40.595398,-73.768175,267575.0,269057.0,263693.0,326592.0,192676.0,217880.0,143400.0,272799.0,296860.0,305816.0,298395.0,275165.0,875.0,881.0,896.0,1111.0,622.0,718.0,466.0,872.0,936.0,975.0,962.0,887.0,810.0,786.0,632.0,756.0,621.0,696.0,443.0,921.0,1056.0,1037.0,973.0,900.0,x,Beach 36 St_143400.0
382,qn039,Beach 44 St,Beach 44 St,A,A ,1.0,36081.0,40.592943,-73.776013,161583.0,186281.0,176647.0,143788.0,225250.0,161946.0,91331.0,181758.0,197543.0,212440.0,214473.0,216609.0,520.0,604.0,594.0,478.0,748.0,538.0,297.0,581.0,624.0,676.0,690.0,693.0,528.0,573.0,454.0,394.0,631.0,496.0,284.0,612.0,698.0,721.0,709.0,730.0,x,Beach 44 St_91331.0
383,qn040,Beach 60 St,Beach 60 St,A,A ,1.0,36081.0,40.592374,-73.788522,755916.0,767363.0,720544.0,789468.0,555937.0,588970.0,406698.0,772376.0,801015.0,794595.0,726189.0,630038.0,2431.0,2478.0,2401.0,2624.0,1798.0,1924.0,1317.0,2448.0,2501.0,2507.0,2319.0,2013.0,2482.0,2412.0,1959.0,2136.0,1777.0,1954.0,1286.0,2702.0,2977.0,2810.0,2468.0,2141.0,x,Beach 60 St_406698.0
384,qn041,Beach 67 St-Arverne By The Sea,Beach 67 St-Arverne By The Sea,A,A ,1.0,36081.0,40.590927,-73.796924,548672.0,587384.0,565130.0,473942.0,681006.0,572418.0,357807.0,701784.0,799134.0,811248.0,792444.0,669421.0,1808.0,1929.0,1912.0,1546.0,2236.0,1859.0,1118.0,2183.0,2407.0,2493.0,2440.0,2103.0,1597.0,1691.0,1396.0,1439.0,2026.0,1947.0,1323.0,2642.0,3371.0,3189.0,3093.0,2447.0,x,Beach 67 St-Arverne By The Sea_357807.0
385,qn042,Beach 90 St,Beach 90 St,A S,A S,1.0,36081.0,40.588034,-73.813641,351425.0,411581.0,344465.0,338595.0,387012.0,305397.0,194416.0,306284.0,333006.0,335515.0,411887.0,382766.0,1064.0,1114.0,864.0,908.0,1019.0,877.0,463.0,846.0,946.0,939.0,1110.0,1097.0,1481.0,2356.0,2225.0,1981.0,2412.0,1563.0,1401.0,1646.0,1609.0,1751.0,2344.0,1780.0,x,Beach 90 St_194416.0
386,qn043,Beach 98 St,Beach 98 St,A S,A S,1.0,36081.0,40.585307,-73.820558,266027.0,232945.0,259501.0,215474.0,198503.0,193332.0,100594.0,200197.0,214040.0,203795.0,180588.0,154620.0,927.0,794.0,782.0,503.0,615.0,572.0,292.0,563.0,608.0,579.0,531.0,481.0,549.0,547.0,1123.0,1646.0,741.0,874.0,474.0,1011.0,1025.0,1023.0,799.0,566.0,x,Beach 98 St_100594.0
387,qn044,Briarwood-Van Wyck Blvd,Briarwood-Van Wyck Blvd,E F,E F,1.0,36081.0,40.709179,-73.820574,1794777.0,1855107.0,1764008.0,1752198.0,1730276.0,1563242.0,1427813.0,1427017.0,1479278.0,1515926.0,1489396.0,1462744.0,5853.0,6026.0,5744.0,5688.0,5655.0,5196.0,4664.0,4695.0,4876.0,5057.0,5061.0,4913.0,5606.0,5779.0,5513.0,5596.0,5402.0,4827.0,4417.0,4242.0,4354.0,4126.0,3718.0,3893.0,,Briarwood-Van Wyck Blvd_1427813.0
388,qn045,Broad Channel,Broad Channel,A S,A S,1.0,36081.0,40.608382,-73.815925,99178.0,103573.0,93087.0,92523.0,88837.0,75969.0,36849.0,74386.0,91766.0,91208.0,87774.0,82248.0,351.0,360.0,325.0,318.0,304.0,267.0,127.0,251.0,310.0,313.0,302.0,285.0,178.0,212.0,185.0,213.0,211.0,171.0,84.0,191.0,234.0,210.0,204.0,178.0,x,Broad Channel_36849.0
